1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,1.7380482e-05,9.8139536e-05,0.002614022912,0.002013853568,8.663044375e-07,3.476887e-06,0.103570669568,0.001242927616,5.6151953125e-08,5.7911248e-05,0.001838080768,0.000139640144,0.005963720192,0.11756165580387068
BORF,6.339735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437995125e-06,0.0,0.0,0.0,2.071968679302847e-06
TEMF,4.01308975e-06,1.2547674e-05,0.0,0.0,9.333384e-05,3.511553125e-07,0.0,0.0,5.3412065e-06,0.0,0.0001494316,6.4649972e-05,0.0,0.001270067456,0.001599735975705059
DEFO,0.0,0.0,3.5415864e-05,0.000400817664,5.5352244e-05,0.0,0.0,0.003701000448,0.0,0.0,0.0,0.001415650048,8.745943e-06,0.000116809488,0.0057337916375035155
PEAT,4.7209765625e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720976418764076e-10
AGRI,0.0,0.000123211752,0.000288084928,0.000280567968,0.00052676496,4.500944e-06,5.6497515e-06,0.010614651904,0.000175408064,0.0,7.8889064e-05,0.001726097536,5.9117868e-05,4.47401e-05,0.01397458694368199
All sources,0.040880881764221,0.015437268657891287,0.032531802227646164,0.023712873964471942,0.09578249176196092,0.006500747331652399,0.003096100956963589,0.3234227098077471,0.5384332603862867,0.07588226759830217,0.08405094366298779,0.1140686547458994,0.10573682942881904,0.0893605760303706,1.549585089123412

2010
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,2.292968359375e-08,0.000124936104,0.000222169856,0.000529772448,0.002196630016,1.70986125e-06,3.7094988e-05,0.089734733824,0.001785414784,0.0,0.000174562608,0.000676224832,0.00012534524,0.00048970496,0.09609988726910004
BORF,4.82554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168562875e-06,0.0,0.0,0.0,0.0,5.99410296900173e-06
TEMF,1.0851254e-05,2.967765e-05,1.717962875e-06,0.0,0.000322137056,0.0,0.000144720976,0.0,7.878945e-06,0.0,0.000420057824,6.17994e-05,0.0,0.00012161752,0.0011204585206180473
DEFO,0.0,0.0,3.1191018e-05,1.32744225e-06,9.8242304e-05,0.0,0.0,0.003122598656,0.000284519296,0.0,3.0760642e-05,0.001802195968,0.0,0.0,0.005370835464300695
PEAT,3.4782314453125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4782313538443375e-09
AGRI,0.0,0.000544801536,0.000470145664,5.3034228e-05,0.000378267616,1.0504356e-05,3.6704804e-05,0.00917674496,0.000165329776,0.0,0.00021736232,0.000554156032,6.1282088e-05,1.7601228e-05,0.01169781549109723
All sources,0.07195025772223808,0.01903569785425053,0.02042971751883145,0.02740540787703007,0.5288177668022901,0.006349338318866583,0.003160467032361158,0.2982455367862505,0.5811365034603881,0.10062392348854053,0.06285081349578925,0.13908558093391118,0.016660879010377137,0.03392902173994344,1.9101539235269647

2011
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,1.53294078125e-07,6.2979212e-05,8.9907296e-05,0.000603685056,0.00258467712,8.866814e-06,5.7979025e-06,0.099055869952,0.001586564992,0.0,0.000217305312,0.000840661248,7.1427392e-05,0.005326313984,0.11045548942996551
BORF,1.4321612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0020303125e-07,0.0,0.0,0.0,0.0,1.452181517691186e-05
TEMF,6.4022888e-05,4.1819128e-05,1.651889375e-07,0.0,0.000424282432,3.3819848e-05,3.30159875e-07,0.0,1.3986527e-05,0.0,0.000602394496,0.00014661376,0.0,0.000344954656,0.0016723890823561328
DEFO,0.0,0.0,2.8817036e-05,0.000204563968,0.001907307648,0.0,0.0,0.007995929088,0.00034969584,0.0,4.4204856e-05,0.001627488128,0.0,1.6491448e-05,0.012174498328924251
PEAT,3.839255078125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301808471679688e-10,0.0,0.0,0.0,0.0,3.9022732719480173e-08
AGRI,1.35487225e-06,0.00028128144,0.00031876624,5.7732552e-05,0.000625622784,4.4108736e-05,2.5115692e-05,0.008294315008,0.000232988832,1.2869375e-06,0.000149198656,0.00091062432,6.8734744e-05,5.2777056e-05,0.011122067261908243
All sources,0.04847740226135981,0.02024308159094164,0.0442698043068081,0.01093973737274928,0.13816298244162742,0.009297247853693907,0.0027512352919614115,0.3399328784618976,0.5554441877868209,0.11419163769058066,0.050797675734721714,0.07790947614344915,0.04763779035485639,0.12814818316175247,1.5890578746575046

2012
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,5.012862e-05,0.00018032056,0.001317725952,0.001993424128,7.038136875e-07,2.2153215e-06,0.074954604544,0.001073433344,0.0,4.991652e-05,0.001735864832,0.00022344688,0.009892153344,0.09147436493084699
BORF,4.965782e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255051e-05,0.0,0.0,0.0,0.0,3.7516292271471705e-05
TEMF,2.6607292e-05,2.4424108e-05,0.0,0.0,0.000261061312,2.9573396875e-07,0.0,0.0,1.8135386e-05,0.0,8.760672e-05,9.6602784e-05,0.0,0.000458526848,0.0009732601523158367
DEFO,0.0,0.0,5.8410716e-05,0.000829634176,0.000179398368,0.0,0.0,0.001921404416,0.0,0.0,0.0,0.002795629312,0.000331214656,0.001578608896,0.007694300804612762
PEAT,2.377864990234375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3405830078125e-09,0.0,0.0,0.0,0.0,4.718448061199237e-09
AGRI,0.0,0.000193406816,0.000348925408,0.000179951936,0.00071936224,5.278269e-06,5.8638705e-06,0.007275639296,9.4098712e-05,3.61521125e-07,6.5963872e-05,0.000697933056,8.610288e-05,9.1704528e-05,0.009768391917353118
All sources,0.04831592246193974,0.024794847985150355,0.016778677865245673,0.015569089587059633,0.2659308660396359,0.013915288655807679,0.002371651817959035,0.3055285669563059,0.5074074839846137,0.2281709596563801,0.054635170086673034,0.10940482687499786,0.04782263141273681,0.1305578215053485,1.7717160720882048

2013
