1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
All sources,0.2620202661169932,0.03814358390980137,0.06446106806230531,0.031004524694236462,0.42436370762891834,0.023557262830976682,0.005506058346251713,0.5792710081824802,0.8519519658277674,0.6708825446928607,0.22298136500887386,0.17794514726628585,0.8751716067299081,0.1686664416496137,4.398075737107743

2007
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,9.7927125e-08,0.000101904056,0.000169913792,0.001160824064,0.002044552832,4.13007375e-06,5.6322955e-06,0.142136786944,0.00218373248,2.7392125e-06,0.00017149824,0.001069703744,0.000247325248,0.004743472128,0.1540426394705172
BORF,2.1459116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000309910688,0.000139750416,0.0,0.0,0.0,0.0004711202223315499
TEMF,9.307079e-06,6.4694856e-05,1.175081625e-06,0.0,0.000292035264,2.99783125e-06,0.0,0.0,3.1323684e-05,3.4704612e-05,0.000660380672,0.000118216624,0.0,0.0011047552,0.0023195909753283258
DEFO,0.0,0.0,0.00011165612,4.5837565e-06,0.00033118368,0.0,0.0,0.01079198208,0.001272842624,0.0,6.6292944e-05,0.0008624352,3.6393256e-05,4.9469772e-05,0.013526839346973215
PEAT,1.2411396875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.932513e-06,1.01512984375e-07,0.0,0.0,0.0,6.158140212074989e-06
AGRI,0.0,0.000850837056,0.000731372992,0.000231018496,0.001737774464,3.3926288e-05,3.2599098e-05,0.028661704704,0.000647750336,0.000508105152,0.000624269376,0.001289617536,0.000243788224,0.000141765424,0.03574008464571273
All sources,0.20327347027602957,0.05527691975731168,0.07207105047840308,0.07137576069674167,1.1067351548919229,0.02707970978122738,0.0067434987506759265,0.6264078062244233,0.7680955633930944,0.30655247160165094,0.24020282368983978,0.3181672553166627,0.06804274850338972,0.12304028191546915,3.9949605166245914

2008
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,9.3330648e-05,0.000182480528,0.001433257984,0.003986073088,3.777087e-06,6.832709e-06,0.15022333952,0.001863531136,2.12684275e-06,0.00025099896,0.000821804736,0.0001536876,0.002043972352,0.16106521081205352
BORF,6.8487984e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.486798e-06,0.0,1.3092163e-05,0.0,0.0,0.0,0.0,9.10669471832422e-05
TEMF,5.6889012e-05,4.2718608e-05,0.0,0.0,0.000435497792,1.214955390625e-07,2.39327390625e-07,0.0,3.0524492e-05,1.9503912e-05,0.002048705664,0.000175939184,0.0,0.000444328128,0.00325446765188877
DEFO,0.0,0.0,3.7746184e-05,0.000342952704,0.001444178688,0.0,0.0,0.009310550016,1.72477275e-06,0.0,0.000101485016,0.00032025648,1.77768575e-06,8.0457448e-05,0.011641129026231182
PEAT,4.519678125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5196778562561335e-07
AGRI,1.66549125e-07,0.000946152576,0.00090366528,0.000266373392,0.001816197632,2.6119296e-05,4.9939704e-05,0.0268500992,0.000940332928,1.8160716e-05,0.000783465792,0.000770436352,0.000142690448,6.7664488e-05,0.03359603968953261
All sources,0.16401717972344315,0.04214629559797013,0.05970989156790334,0.03854893689256791,0.35641961777844255,0.029291262185677406,0.00426462185519274,0.6112057263986502,0.8433189817396306,0.9531931933307634,0.28577428572096014,0.1287799079534686,0.053946433643143596,0.08080922976802257,3.660666438943577

2009
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,2.4426624e-05,0.000137925808,0.003673762048,0.00283028096,1.217508875e-06,4.886435e-06,0.145558765568,0.001746817536,7.89162578125e-08,8.1388776e-05,0.00258324864,0.000196250992,0.008381444608,0.1652217781470375
BORF,3.44881575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8226935e-06,0.0,0.0,0.0,1.1271509793731483e-05
TEMF,6.741991e-06,2.1080088e-05,0.0,0.0,0.000156800848,5.899409375e-07,0.0,0.0,8.973227e-06,0.0,0.000251045088,0.000108611944,0.0,0.002133713152,0.002687556352753864
DEFO,0.0,0.0,9.0582888e-05,0.00102516832,0.000141574016,0.0,0.0,0.009466020864,0.0,0.0,0.0,0.003620797696,2.2369434e-05,0.000298762752,0.014665275841631045
PEAT,1.56972470703125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5697247153114295e-08
AGRI,0.0,0.000356492704,0.000833525696,0.00081177664,0.001524106624,1.302273e-05,1.6346612e-05,0.030711730176,0.000507513856,0.0,0.000228252384,0.004994176,0.000171047712,0.000129448024,0.0404331396554655
All sources,0.213999766393905,0.03297556589768917,0.07371620380524216,0.04311042609654711,0.19041839902527258,0.01665478062220342,0.00816473558182399,0.5306675684076132,0.8357843817503748,0.34183661145406713,0.24217410594791883,0.23488254521229415,0.4794978066030072,0.13886265198238124,3.384686194843855

2010
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,3.22255e-08,0.000175585872,0.000312238688,0.000744545152,0.003087154944,2.4030485e-06,5.2133492e-05,0.12611366912,0.002509231616,0.0,0.000245331232,0.000950369856,0.00017616088,0.000688233856,0.13505929454762747
BORF,2.6250938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3569825e-06,0.0,0.0,0.0,0.0,3.2607920128670645e-05
TEMF,1.8230106e-05,4.9858456e-05,2.8861775e-06,0.0,0.000541190208,0.0,0.000243131232,0.0,1.3236626e-05,0.0,0.000705697152,0.000103822992,0.0,0.000204317424,0.0018823702533329574
DEFO,0.0,0.0,7.9777032e-05,3.395189e-06,0.000251273616,0.0,0.0,0.00798664704,0.000727712896,0.0,7.8676264e-05,0.004609463296,0.0,0.0,0.01373694542610237
PEAT,1.15651203125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565120180730777e-07
AGRI,0.0,0.001576292608,0.001360288,0.000153445712,0.001094454272,3.0392606e-05,0.000106199248,0.026551379968,0.000478354112,0.0,0.000628901632,0.001603358336,0.000177309536,5.092622e-05,0.033845680647549455
All sources,0.38035197337289073,0.04532567712812712,0.044351521064976696,0.05338677393731506,1.1520778526905262,0.016097751761713273,0.007881217577664254,0.49838520364267064,0.907522700103435,0.4234136337791875,0.14953019716087176,0.29254996201872546,0.038670503404993214,0.051785051320461906,4.062623958929244

2011
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,2.15440296875e-07,8.851132e-05,0.000126356192,0.000848422144,0.003632519168,1.2461468e-05,8.148403e-06,0.139213651968,0.002229766912,0.0,0.000305402048,0.001181469824,0.000100384448,0.007485629952,0.155234734285832
BORF,7.7909568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891045e-06,0.0,0.0,0.0,0.0,7.899867566434833e-05
TEMF,0.00010755844,7.0256128e-05,2.7751740625e-07,0.0,0.000712794496,5.6817344e-05,5.54668625e-07,0.0,2.3497364e-05,0.0,0.00101202272,0.000246311104,0.0,0.00057952384,0.002809613577385224
DEFO,0.0,0.0,7.370512e-05,0.000523211744,0.004878306816,0.0,0.0,0.020451127296,0.000894414336,0.0,0.000113062432,0.004162614272,0.0,4.2180056e-05,0.031138622852493247
PEAT,1.27655225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0953515625e-08,0.0,0.0,0.0,0.0,1.2975059321001047e-06
AGRI,3.92009675e-06,0.00081384096,0.000922296896,0.000167039504,0.001810134912,0.00012762128,7.266808e-05,0.023998220288,0.00067411456,3.72353925e-06,0.000431681408,0.002634739456,0.000198872544,0.000152701616,0.03217984910572219
All sources,0.2630930313340749,0.04086593524182095,0.09656664367676898,0.018047509248422192,0.2823559377829233,0.02385727442297405,0.007164224803298491,0.5658780885782638,0.8572341670073895,0.5550505973441467,0.1301146911931128,0.16316905916385807,0.1924724829845052,0.1897549601301885,3.388031639172261

2012
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,7.0451032e-05,0.000253423488,0.001851939328,0.002801568512,9.891435625e-07,3.11342475e-06,0.105341607936,0.001508608768,0.0,7.0152936e-05,0.002439593728,0.000314033408,0.01390248448,0.12855856069684873
BORF,2.7013852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177074784,0.0,0.0,0.0,0.0,0.00020408863241074948
TEMF,4.4700248e-05,4.1032496e-05,0.0,0.0,0.000438582944,4.9683303125e-07,0.0,0.0,3.0467448e-05,0.0,0.000147179296,0.000162292672,0.0,0.00077032512,0.0016350769991042118
DEFO,0.0,0.0,0.000149396656,0.002121949056,0.000458845824,0.0,0.0,0.004914361856,0.0,0.0,0.0,0.007150360576,0.00084714528,0.004037596416,0.01967965549251615
PEAT,7.90640234375e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7824390625e-08,0.0,0.0,0.0,0.0,1.5688840986155546e-07
AGRI,0.0,0.0005595904,0.001009557568,0.00052066096,0.002081355264,1.5271791e-05,1.6966132e-05,0.021050851328,0.000272258944,1.046001125e-06,0.000190855456,0.002019353088,0.000249124336,0.000265331776,0.028263214889626794
All sources,0.26108321023603986,0.045730374592945246,0.03500848812039553,0.028082737193170844,0.5451134393107362,0.0348374042189261,0.005631720688918994,0.5066865227760177,0.7827811239782791,1.1874268744325462,0.15705077490511482,0.22510119704204792,0.19231803787758348,0.19276519110897922,4.201049199159677

2013
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,6.4911968e-05,0.0001201862,0.001218572544,0.003038375936,8.036894e-06,5.4774035e-06,0.109258047488,0.001211957376,0.0,0.000197357104,0.000714664256,0.000158567856,0.002520347904,0.11851713768464679
BORF,3.194552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6709285e-06,5.418156e-06,0.0,0.0,0.0,4.403460351792222e-05
TEMF,1.7994082e-05,8.7029416e-05,3.8754415625e-07,0.0,0.000568529856,9.98629e-06,1.258629875e-06,0.0,5.0744765e-06,1.0865702e-05,0.00104294144,9.9454232e-05,0.0,0.001376349056,0.0032198709242706775
DEFO,0.0,0.0,1.6587219e-05,0.000156615552,0.001790216064,0.0,0.0,0.008184999424,0.000142320832,0.0,2.9343146e-05,0.002167448832,0.0,0.00084938496,0.013336915939014366
PEAT,1.78505515625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.165046875e-09,0.0,0.0,0.0,1.8767056193035408e-07
AGRI,0.0,0.000485264064,0.000790889984,0.000292743744,0.002707729664,5.7454976e-05,3.8258496e-05,0.019381590016,0.000308928288,2.2790896e-05,0.000957244544,0.002251081472,0.000166990336,0.000129111536,0.027608490180602872
