1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
TEMF,7.449752e-05,5.5941044e-05,0.0,0.0,0.000570294848,1.591013125e-07,3.1340490625e-07,0.0,3.9972552e-05,2.554084e-05,0.002682829056,0.00023039656,0.0,0.000581858304,0.004261803101385501
DEFO,0.0,0.0,1.1352237e-05,0.00010314368,0.000434339488,0.0,0.0,0.002800165376,5.1872865625e-07,0.0,3.0521808e-05,9.6317736e-05,5.346423125e-07,2.4197726e-05,0.003501091376596911
PEAT,1.35930171875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3593016011791654e-07
AGRI,3.0700296875e-08,0.000174406016,0.000166574256,4.9101092e-05,0.000334783008,4.8146165e-06,9.205476e-06,0.00494932736,0.000173333248,3.347597e-06,0.00014441768,0.000142015904,2.6302386e-05,1.2472718e-05,0.006192818287946399
All sources,0.06686458047759623,0.03336768676542966,0.027769162886919163,0.02365456581634254,0.1791288517189711,0.007856670474773324,0.0012865599192507444,0.4359102758933724,0.6613536706420017,0.35725927197218754,0.09477969531101411,0.07708003995974398,0.02091457377766604,0.0707785304340873,2.061345714155186

2009
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,2.2547654e-05,0.000127316136,0.003391164928,0.002612566528,1.123854375e-06,4.510556e-06,0.134361923584,0.001612446464,7.284578125e-08,7.5128096e-05,0.002384537344,0.000181154768,0.0077367168,0.15251241275626207
BORF,1.394741625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1635895e-06,0.0,0.0,0.0,4.558331190659753e-06
TEMF,8.828798e-06,2.7604882e-05,0.0,0.0,0.000205334432,7.725416875e-07,0.0,0.0,1.1750654e-05,0.0,0.000328749568,0.000142229936,0.0,0.002794148352,0.0035194191930801055
DEFO,0.0,0.0,2.7242972e-05,0.00030832128,4.2578656e-05,0.0,0.0,0.00284692352,0.0,0.0,0.0,0.001088961792,6.727649e-06,8.9853456e-05,0.004410609213607553
PEAT,4.7209765625e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720976518448297e-09
AGRI,0.0,6.5712932e-05,0.000153645312,0.00014963624,0.000280941312,2.40050325e-06,3.01320075e-06,0.00566114816,9.3550944e-05,0.0,4.2074172e-05,0.000920585344,3.1529532e-05,2.3861386e-05,0.007453113173194416
